host,family,qualification,cpu,unit,parameters,record,raw_sha256,n,mean,stddev,median,q1,q3,p05,p95,minimum,maximum,outliers
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 20971520, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/166e63d2b2eafcd3/attempt-1788873841207272399/run.json,71872e6775e456f4ea30c87bdd178039d09c1b751bf43d82925ed342e4c17a48,1000000,158.291984609375,6.364450276016994,157.609375,154.703125,160.953125,150.8125,168.3203125,137.53125,2366.9921875,36065
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 23330816, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/18c997c92e6c9b11/attempt-1788874424391264077/run.json,7110d973283f02941ebddf34edf75292feca566926abc47b4aedfffd766936b3,1000000,176.99310328125,5.522093909566984,176.5234375,174.0,179.1484375,170.4765625,184.921875,160.375,2197.734375,42563
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 16252928, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/1e0aa907054a6395/attempt-1788874980259950446/run.json,46d9449488cedafcf936572bf3541be2908239f66fabb5463894c3262e06fdde,1000000,132.045791359375,6.133442791478339,131.484375,128.5234375,134.6015625,124.3671875,140.75820312499945,111.8515625,1071.6640625,35740
sunbird,capacity_repeat,clean,6,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 24117248, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/2388cfaf7972a536/attempt-1788875323410844257/run.json,721c05e3f51009c251dad4ea040b4959ebc7d12585eccc578b00ba2aefae1ed3,1000000,215.4107393125,6.750564099805185,214.21875,210.9453125,218.4296875,206.8828125,227.859375,195.65625,903.953125,35457
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 30408704, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/26fc41b73531cbc4/attempt-1788874059279451814/run.json,3d4cf4b5d85ea7094b91e4e229ce70f91179423347f584ca80bcbf4091866ac2,1000000,200.5909926484375,4.818361859207186,200.03125,198.4765625,201.7890625,196.3125,205.734375,189.3984375,2339.28125,44939
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 14680064, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/2a396ed7c331ef37/attempt-1788874109216489026/run.json,d2248a022731bf8bf02a95dfd36dd444ce2fe8ffec9be765f90e64c43c5ee6c3,1000000,44.1647693359375,1.742586577664217,43.9765625,43.7109375,44.2734375,43.328125,44.84375,42.671875,453.8515625,31801
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 20971520, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/2e213bdf8ce5e837/attempt-1788874576274947032/run.json,01278d4502af5c00995d0e046f37d5be09f049d87ac2833b189c61b2a0c01ec9,1000000,176.905812859375,5.752910152183178,176.3359375,173.40625,179.4375,169.40625,185.9765625,157.296875,1141.75,40353
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 14680064, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3313c2d8c8353799/attempt-1788874621586630780/run.json,8c5825592ca82506eb0b9d43058e38c42b48b01ea2ccbc9a5ea9c3951d2892d1,1000000,114.0925056875,5.245528216605812,113.65625,110.9921875,116.4296875,107.203125,121.7578125,95.921875,891.3671875,33090
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 67108864, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/34076e8f3bd4e4cb/attempt-1788873316685921022/run.json,9cffa88715a6e8e716bed9e15831141c5cc7989f3ea93679a47a4e33aaad301c,1000000,203.89174196875,5.759725079889283,203.2734375,201.828125,204.9609375,199.859375,208.5703125,192.6171875,2375.7890625,45510
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 17039360, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3a48e59638a86af7/attempt-1788873428237768637/run.json,d96e7a0091838745f081154a5d0979e2ecae7b423f6f6bbef4b6d768fdd730bd,1000000,109.301932796875,13.359925667467786,105.5390625,101.5234375,112.1015625,96.78125,137.890625,84.125,2402.90625,86030
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 11534336, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3b8ef2f3e0f32ba7/attempt-1788874707623292651/run.json,c5f28cd8e67886b3bee1fa67ddcc42d91df8751ebc4ddc503dd7080747fc54a3,1000000,61.49976559375,2.6129422414520422,61.1484375,60.6015625,61.796875,59.90625,63.15625,58.2890625,835.09375,33329
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8388608, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3ba73869d621f076/attempt-1788873903748924351/run.json,d25820e71e6b70f66186e93696584394616a08cee5044f6c7a9b1cc07cccc535,1000000,43.9536591875,1.4847403750257098,43.8203125,43.5859375,44.0703125,43.2734375,44.453125,42.59375,450.6640625,22892
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 15466496, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3d9439ad63f69f7e/attempt-1788873504540268595/run.json,bf12f825c8c7a5176c558a4af01e061b3459fcc26ee82de8b049872a9aadfa05,1000000,44.8371726328125,7.286538259408145,43.9609375,43.6953125,44.2734375,43.3125,45.0234375,42.84375,2215.75,44893
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 18612224, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/3f5fcef511e5a2f2/attempt-1788873612810831939/run.json,0b82eabbbf358e19d703fdc2fdb294cf45f7b3eede80bc4405cfe17577387481,1000000,134.1418757421875,8.701147557354908,132.875,128.765625,137.921875,123.7421875,148.68007812499945,109.265625,2357.484375,33592
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 18612224, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/45fecd665374a058/attempt-1788874276388981629/run.json,30f1e7dd381738f64f107c7694e6aec141bfb5b1634e65bbc1601f0f22540098,1000000,129.09108915429687,5.820908185707314,128.6484375,125.625,131.8828125,121.5390625,137.875,110.1796875,2022.724609375,27452
sunbird,capacity_repeat,clean,8,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 4194304, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/469684888e0b9ab7/attempt-1788875432727821865/run.json,bfe54dcb0e7634b48fe9d1d0f337593144e83325991f6884a66fc3a64220b2e9,1000000,49.5412407734375,1.7480349850563979,49.3515625,49.125,49.59375,48.8828125,49.984375,48.4453125,280.0078125,19619
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 27262976, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/470d3ec0fa83b0ae/attempt-1788873267218030005/run.json,4c78595f0536fbc9c603a5bc71729332622cf313a96c8a8ad7baabc9fdeb04a8,1000000,195.8740759765625,5.268305797988732,195.2265625,193.3515625,197.359375,190.7421875,203.328125,180.390625,2356.5859375,51827
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 11534336, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/52fad34bd0eb46a0/attempt-1788873139442364302/run.json,cbbb2a1dc335c783da77a5c5e9d7c6ee6121157cd938413a6f7570dea441afb4,1000000,43.9776893671875,3.321294584501598,43.828125,43.6015625,44.078125,43.296875,44.421875,42.7734375,2213.03125,16228
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 33554432, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/5495000d0e516820/attempt-1788874770811905545/run.json,85941577a7f11b1a829dfb7b8369a06a64543f7b283b3230560e5e7474afa75b,1000000,225.3311769765625,5.134014872812807,224.7578125,222.9453125,226.4921875,220.21875,230.90625,212.3359375,1572.625,52746
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 24117248, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/56776762dff6016a/attempt-1788872978270317441/run.json,43397e47e57bf3f9a2d057b4e3de47dd064311c252909b757b26eb65d634eb2e,1000000,183.1336894375,15.446750212346398,182.3828125,179.9296875,185.0234375,176.4609375,193.984375,165.1796875,14506.59375,60424
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 8388608, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/575637884b46f8b6/attempt-1788874957555880629/run.json,88fdc9d8ec7c16e155839913527730aeb8ada56a16e685fd707d9d3192077c7b,1000000,58.19673740625,2.0457228520471284,57.96875,57.640625,58.3203125,57.2578125,58.8671875,56.46875,569.296875,16421
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 17825792, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/5b89904dcb2676f5/attempt-1788873161319870648/run.json,bbe25d71ee62c478e3e06ecb3319cb1a554d0de5aaa38fade25c3753812f6591,1000000,124.703751921875,8.777833625375264,123.5,120.09375,127.4140625,115.625,136.9609375,99.2421875,2375.0234375,43221
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 19398656, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/5c71b142b4b01c06/attempt-1788873389187120162/run.json,b6a3c06d0fc2954f5ded51fd0be75885e67cab197d1d44638c150034acbedb3c,1000000,143.3120433515625,8.39487337313548,142.2265625,138.6875,146.2109375,134.0078125,156.0234375,119.6640625,2348.6328125,42125
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 21757952, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/5d95eaf049f7924e/attempt-1788873460531321900/run.json,ee003dbe751abb9cb92c8642e5cda0426dc8c77dd90124585b4a67e6fd476836,1000000,167.428418671875,7.958171954090458,166.0703125,162.8125,170.1640625,158.6953125,181.1796875,145.7890625,2338.265625,50179
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 14680064, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/5e74f0ecd88a2364/attempt-1788873067257687859/run.json,89a1e31361c9ff978d6b19d410dcb329f2dbfcc552e1670b28b76138ef91de5d,1000000,44.084187015625,1.6009861888583958,43.921875,43.640625,44.21875,43.28125,44.734375,42.4921875,462.234375,25827
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 27262976, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/60cdc6168f687298/attempt-1788874847158861492/run.json,5e81e572892813e0c24412ba0ea280bd84be124329d605c174a37143d56aef0c,1000000,212.2794875390625,5.321774549912498,211.625,209.3359375,214.03125,206.171875,221.2265625,197.0625,1375.359375,52391
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 17825792, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/622c752c41bfbed0/attempt-1788874730651522212/run.json,7a65eedcb88d8a6544b9bb051bba5efb22d4d0c73070cb5b3fca86ed8759b510,1000000,150.4563837578125,6.459357827981589,149.8125,146.90625,152.8125,142.7109375,159.71875,130.0234375,1123.265625,44037
sunbird,capacity_repeat,clean,7,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 24117248, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/638bb0e8a6bf97fd/attempt-1788874526442358717/run.json,f1b90e3fa6d546a17153d365131a19424a80ec91028909b28b4e8f0f10dcc5fc,1000000,198.8779310078125,5.69796909321548,198.109375,195.5546875,200.9453125,192.015625,209.25,179.3515625,1217.3046875,52854
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 67108864, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""grid"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/65024cea88595b64/attempt-1788874008401229993/run.json,2282d9fc39b95090179433b3a69fe0e5a6e8b11ca55f3927060ddd9e15701456,1000000,203.8324573671875,5.367942937936702,203.2265625,201.7890625,204.921875,199.8515625,208.421875,193.109375,2373.6328125,44610
sunbird,capacity_repeat,clean,6,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 19398656, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/6a858aef7f198bfd/attempt-1788875191721351454/run.json,dc1ab0682ccd86738d638d97e442a1cda696d63c1054a87321f79f80f535e9b9,1000000,71.5223018984375,13.11409589939714,69.125,67.546875,71.4375,65.84375,83.2890625,62.5390625,746.2109375,86294
sunbird,capacity_repeat,clean,5,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 20185088, ""extra_args"": [0, ""huge"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""seed"": 5923327, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/6bb33a30183e2d91/attempt-1788874354121327284/run.json,117a4b43997a3b6ac8649176001e19112c430c0bac6fd2a1e427eed1ff8d46b3,1000000,148.488370328125,15.521888461054113,147.9609375,145.0859375,150.8984375,140.953125,157.640625,128.0390625,14423.765625,41857
sunbird,capacity_repeat,clean,6,TSC_ticks/access,"{""address_list"": ""-"", ""align"": 0, ""batch"": 512, ""bytes"": 13107200, ""extra_args"": [0, ""base"", ""-"", -1], ""mode"": ""chase"", ""offset"": 0, ""order"": ""random"", ""page"": ""base"", ""samples"": 1000000, ""seed"": 5923227, ""series"": ""refined"", ""stride"": 64}",machines/sunbird/uncertainty-v1/capacity_repeat/70864dc1ca35359a/attempt-1788875215398553421/run.json,70452e2d5888abd48db460b4fd0de7e997374a0fd6ce2f724ba3c94b77a96319,1000000,61.2013601484375,3.7582273696714528,60.7109375,60.3203125,61.1484375,59.828125,62.3828125,58.9921875,598.15625,49934
